,path_len,threshold,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path_av_av,path1_b,path2_b,path3_b,path1_av_i,path2_av_i,path3_av_i
620,long_path,lp2_n85,5s,penalty,12,average,"[15.004810426287397, 5.9827990664430155]","[5.838952843572742, 2.1259386697293494]","[13.492421597350821, 5.517221802185042]",11.445394955736987,"[14.042460312526815, 9.764715088186813]","[5.513314746703224, 5.502418968476782]","[10.701035622427984, 5.961193242544665]",[16.291500503352207],[6.463982588896867],[15.265852359791031]
621,long_path,lp2_n85,5s,penalty,12,gaus_80,"[13.689719294750875, 7.371117754572388]","[4.989229082296568, 2.2119494536891042]","[7.589701442126001, 3.2278919116495803]",8.756216606391147,"[13.694613440619882, 7.916092965098121]","[4.881494734047063, 3.1719368992069943]","[7.333446438953093, 3.525427894204768]",[15.170196219844073],[5.89558104904187],[8.411172841140916]
622,long_path,lp2_n85,5s,penalty,12,gaus_normal,"[13.75664108781628, 7.367058072511063]","[4.893125454501875, 2.1856262908796977]","[7.617789705059045, 3.0142641921522677]",8.755852082459066,"[13.899794615821776, 8.075594954868516]","[5.120794964109375, 3.4798644369046476]","[7.5769176547506705, 3.354882829867099]",[15.187437277734443],[5.711304975792204],[8.369733978373512]
623,long_path,lp2_n85,5s,penalty,12,gaus_top,"[13.692932795100655, 7.798662296852583]","[4.889313032720218, 2.1731018670360367]","[7.539557734053498, 4.377682617285782]",8.707267853958124,"[11.985686336336336, 8.893842962703326]","[6.247129992909578, 2.726368730744371]","[8.439594466891133, 5.261801586103634]",[16.111931223395423],[7.629579992652073],[9.242298607361981]
624,long_path,lp2_n85,5s,ignore,1,average,"[15.251436633591927, 8.666476489372489]","[7.701255022480815, 5.16905179858909]","[10.052382429012345, 3.678700882976917]",11.00169136169503,"[15.87004510939511, 11.033979184477435]","[12.47192274753014, 8.248824545787329]","[10.460344545454547, 8.609429055686467]",[18.941372785701112],[13.633333073613471],[13.446714293159108]
625,long_path,lp2_n85,5s,ignore,1,gaus_80,"[15.251436633591927, 8.666476489372489]","[7.701255022480815, 5.16905179858909]","[10.052382429012345, 3.678700882976917]",11.00169136169503,"[15.87004510939511, 11.033979184477435]","[12.47192274753014, 8.248824545787329]","[10.460344545454547, 8.609429055686467]",[18.941372785701112],[13.633333073613471],[13.446714293159108]
626,long_path,lp2_n85,5s,ignore,1,gaus_normal,"[15.251436633591927, 8.666476489372489]","[7.701255022480815, 5.16905179858909]","[10.052382429012345, 3.678700882976917]",11.00169136169503,"[15.87004510939511, 11.033979184477435]","[12.47192274753014, 8.248824545787329]","[10.460344545454547, 8.609429055686467]",[18.941372785701112],[13.633333073613471],[13.446714293159108]
627,long_path,lp2_n85,5s,ignore,1,gaus_top,"[15.251436633591927, 8.666476489372489]","[7.701255022480815, 5.16905179858909]","[10.052382429012345, 3.678700882976917]",11.00169136169503,"[15.87004510939511, 11.033979184477435]","[12.47192274753014, 8.248824545787329]","[10.460344545454547, 8.609429055686467]",[18.941372785701112],[13.633333073613471],[13.446714293159108]
628,long_path,lp2_n85,5s,ignore,3,average,"[14.224970433655876, 8.720110354341712]","[7.9096034450492185, 4.257360700395285]","[10.30989313786008, 3.5325565387101934]",10.814822338855057,"[15.156545620477615, 9.55880212672694]","[8.10784979562896, 5.4060860125007295]","[10.53278782010582, 5.996487568673944]",[17.097457106596416],[10.951455327196763],[12.496321507156216]
629,long_path,lp2_n85,5s,ignore,3,gaus_80,"[14.271578261172245, 9.034171662917737]","[7.656923485464933, 3.6775002406259567]","[10.762099571742619, 4.364783188532671]",10.8968671061266,"[16.06650818242628, 13.022447699672599]","[7.007195773184876, 4.635838349877749]","[11.07070912240039, 7.378153741237305]",[17.30786292716585],[10.25576950005527],[12.890180439240396]
630,long_path,lp2_n85,5s,ignore,3,gaus_normal,"[14.200503459627711, 8.927584427264252]","[7.6923237897954735, 3.8954821854384796]","[10.571684948644451, 4.051537678820378]",10.821504066022547,"[15.706048541994344, 10.431013043560185]","[7.412594726222771, 4.845929174049987]","[10.885719378558335, 6.665980714674086]",[17.12258686916821],[10.446025148690904],[12.688069407585148]
631,long_path,lp2_n85,5s,ignore,3,gaus_top,"[14.625776599808141, 8.789157410066883]","[8.256520864656324, 4.156899187099514]","[10.893781146604939, 5.839366702207447]",11.258692870356468,"[16.855764304876306, 12.281442092530574]","[9.335168683683683, 5.808882884951644]","[11.977266698412699, 7.559415816890232]",[18.25850438288279],[12.647363710126793],[13.381258177478491]
632,long_path,lp2_n85,5s,ignore,6,average,"[14.263007891474807, 8.858249596318128]","[7.24526820199366, 4.030815746579269]","[9.983186628086422, 3.6174464248020204]",10.497154240518297,"[14.122403973830975, 10.303432419687567]","[7.153007690190189, 4.4846732881680555]","[10.375947104377106, 5.0588738142645715]",[16.695132023110414],[9.638243319275798],[11.943787300975362]
633,long_path,lp2_n85,5s,ignore,6,gaus_80,"[14.238203578824924, 9.090238905815756]","[7.063598009313324, 3.892152411935791]","[10.525414757332506, 4.606035012489679]",10.609072115156918,"[14.607706540180786, 11.208446337730336]","[5.422667646087398, 4.378536899345779]","[10.754355472870213, 6.842337307314911]",[16.97489558201636],[8.787554188459872],[12.56145997688275]
634,long_path,lp2_n85,5s,ignore,6,gaus_normal,"[14.129830076610874, 9.113281844911237]","[7.0870923936824175, 4.04431515116312]","[10.274412978586108, 4.1877705413397495]",10.497111816293133,"[14.270555230463211, 10.903224408303988]","[5.898715086027803, 4.139383228004596]","[10.513060288272612, 5.9235523849136875]",[16.697908336928908],[9.067249409394861],[12.226423792400908]
635,long_path,lp2_n85,5s,ignore,6,gaus_top,"[14.44670700258592, 9.0693112986295]","[7.060126017183852, 3.711574325968497]","[10.473537880658437, 5.803009811515639]",10.66012363347607,"[16.68639120679503, 12.313539846555608]","[8.321547044544545, 4.981568539144698]","[10.441040875420875, 7.946110094221571]",[18.296315794593195],[10.880034530759021],[12.541373451215861]
636,long_path,lp2_n85,5s,ignore,12,average,"[13.877492838234069, 8.946338248383807]","[6.41379958315607, 3.1855378112223565]","[9.827542371141973, 3.4903058216847134]",10.039611597510705,"[13.931297640497641, 9.768583393798451]","[6.138802148398398, 3.9409764526143527]","[10.117143249158252, 4.7440808729898265]",[15.896124186679865],[8.356470806208382],[11.547470770143232]
637,long_path,lp2_n85,5s,ignore,12,gaus_80,"[14.136512550698804, 9.298436468617165]","[6.509114730539132, 2.991421295772711]","[10.086722505038365, 4.461107728910586]",10.244116595425433,"[14.878262902593645, 10.25625208645481]","[4.8913602195423005, 3.846550745741389]","[10.441848647881239, 5.625114130698516]",[16.14769719513048],[7.475919854921666],[11.847318533663524]
638,long_path,lp2_n85,5s,ignore,12,gaus_normal,"[14.052380261275497, 9.159513950796843]","[6.466919311800304, 3.074668637577051]","[9.958870228374147, 4.048587478789614]",10.159389933816648,"[14.446189732209579, 10.06872827958681]","[4.765932055707011, 3.656827750527708]","[10.195784980665044, 5.178784886590966]",[15.994408765636265],[7.600608646472841],[11.6841805182841]
639,long_path,lp2_n85,5s,ignore,12,gaus_top,"[14.649648579273718, 9.929860105698172]","[6.148482142183852, 3.4394390290005847]","[10.906538029320988, 6.169402474003687]",10.568222916926185,"[15.843253272415275, 13.234042749261656]","[6.613392663496831, 6.7564344225269455]","[10.068884074074075, 9.111625383864878]",[17.812635974623923],[8.726506189098519],[12.067340088301]
640,long_path,lp2_n85,10s,penalty,1,average,"[13.706507882994106, 10.872940059545845]","[4.0859038558558565, 1.2736548831574732]","[7.3761118888888895, 5.0678586171835915]",8.389507875912951,"[13.927980120120118, 12.250613867458434]","[5.15232364114114, 2.7088844750367143]","[7.149889835390947, 5.502462883788874]",[14.451305189634079],[5.583541867200534],[8.833030197530864]
641,long_path,lp2_n85,10s,penalty,1,gaus_80,"[13.706507882994106, 10.872940059545845]","[4.0859038558558565, 1.2736548831574732]","[6.911679055555556, 5.015420102198668]",8.234696931468507,"[13.927980120120118, 12.250613867458434]","[5.15232364114114, 2.7088844750367143]","[7.149889835390947, 5.502462883788874]",[14.451305189634079],[5.583541867200534],[8.417263943839263]
642,long_path,lp2_n85,10s,penalty,1,gaus_normal,"[13.706507882994106, 10.872940059545845]","[4.0859038558558565, 1.2736548831574732]","[6.911679055555556, 5.015420102198668]",8.234696931468507,"[13.927980120120118, 12.250613867458434]","[5.15232364114114, 2.7088844750367143]","[7.149889835390947, 5.502462883788874]",[14.451305189634079],[5.583541867200534],[8.417263943839263]
643,long_path,lp2_n85,10s,penalty,1,gaus_top,"[13.706507882994106, 10.872940059545845]","[4.0859038558558565, 1.2736548831574732]","[6.911679055555556, 5.015420102198668]",8.234696931468507,"[13.927980120120118, 12.250613867458434]","[5.15232364114114, 2.7088844750367143]","[7.149889835390947, 5.502462883788874]",[14.451305189634079],[5.583541867200534],[8.417263943839263]
644,long_path,lp2_n85,10s,penalty,3,average,"[13.59737480892003, 9.745038576410561]","[3.6962839669669694, 1.9790464109948533]","[7.43685111111111, 4.065852279113514]",8.243503295666036,"[12.624687155488822, 10.73003117630091]","[3.1202200684017356, 1.7702648421035405]","[7.008055246913579, 4.545858329704628]",[13.999464634078521],[4.473330495161828],[8.445385567901235]
645,long_path,lp2_n85,10s,penalty,3,gaus_80,"[13.361292503908306, 9.310617656310036]","[3.632961532025132, 1.9706518302834595]","[6.91756923673663, 3.214722121794054]",7.970607757556689,"[12.485842006880564, 10.245370714796902]","[2.6414937769061093, 1.3156988678321702]","[6.953614591530394, 3.6515874730814866]",[13.823031726961895],[4.412839169517051],[8.11013979109825]
646,long_path,lp2_n85,10s,penalty,3,gaus_normal,"[13.452476766740439, 9.459645572843064]","[3.709226269440609, 1.9261466572815844]","[6.905248093723744, 3.390154382660749]",8.022317043301598,"[12.581823924582388, 10.387754716338964]","[2.8011999341083254, 1.3959515218609138]","[6.872161174318733, 3.9598520904693837]",[13.882707423715823],[4.4398564967992495],[7.987721761645739]
647,long_path,lp2_n85,10s,penalty,3,gaus_top,"[13.235408549660773, 8.482501347103334]","[4.079237355855855, 1.5665892909168655]","[7.167927793209876, 3.291067617631394]",8.160857899575502,"[11.165086231231234, 9.850477360135184]","[3.449986042709376, 2.050120107309358]","[6.877968932461874, 3.9122825935545045]",[13.867998673784896],[5.72578055338672],[8.581888247397725]
648,long_path,lp2_n85,10s,penalty,6,average,"[13.872923475586699, 8.910575210432617]","[4.071459772522523, 2.087607129397344]","[7.711000635802468, 3.6321081503369435]",8.551794627970564,"[12.521597751918588, 9.120493523085951]","[3.307252429512847, 2.7841546376918713]","[8.07387222222222, 4.043730540503778]",[14.154397920031144],[4.5522174118284955],[9.264322569958846]
649,long_path,lp2_n85,10s,penalty,6,gaus_80,"[13.657009807999007, 8.835890807256261]","[4.212353550983036, 2.1523519514990723]","[6.994701907063, 3.101382996667226]",8.288021755348348,"[12.484642615731921, 9.185932360717075]","[2.707865810687443, 1.6658603921912263]","[7.42007815538964, 4.303962354040636]",[13.890220882515512],[4.74105392771776],[8.456317489106928]
650,long_path,lp2_n85,10s,penalty,6,gaus_normal,"[13.731331822273212, 8.798946225982535]","[4.031494980998864, 2.0630868589222287]","[7.066405279788805, 3.208314179365575]",8.276410694353627,"[12.583485720351728, 9.11720106207771]","[2.873293574835929, 2.0138889651090124]","[7.555958042134573, 4.288392943805892]",[13.971864807198369],[4.491980415979734],[8.452187759287078]
651,long_path,lp2_n85,10s,penalty,6,gaus_top,"[13.383552994105218, 8.501849167293628]","[4.074793022522521, 1.6301415330067144]","[7.419773348765432, 3.1258962273468183]",8.292706455131057,"[11.591679948281616, 10.02890455238423]","[4.816618542709376, 2.1684162782708896]","[7.466189520697167, 4.523204636371829]",[14.033695046602158],[6.045171967801134],[9.44469892060034]
652,long_path,lp2_n85,10s,penalty,12,average,"[13.399355068179288, 7.681118561527971]","[4.7521834947447426, 1.8156463082079266]","[11.202518283950617, 5.163624389966226]",9.784685615624882,"[11.926358119508397, 7.79713904529735]","[3.897052498957288, 1.8418945466143526]","[10.658375509259258, 5.945558856167627]",[13.70276571577133],[4.942948384050716],[13.200767366255144]
653,long_path,lp2_n85,10s,penalty,12,gaus_80,"[13.427900510238866, 7.535534775622781]","[4.905304797745781, 2.1030654873834695]","[7.324917384418915, 2.675217275484068]",8.55270756413452,"[12.574298748288975, 8.572909888114587]","[4.192769075661744, 1.6797307987520231]","[7.130372569474371, 3.1917018091001856]",[13.51187890618289],[5.204050992738968],[8.562627599330963]
654,long_path,lp2_n85,10s,penalty,12,gaus_normal,"[13.533563665923602, 7.787562423936275]","[4.549635767119958, 1.9563786649300898]","[7.332719741690245, 2.594321157154097]",8.471973058244602,"[12.837740120871795, 7.407394523005818]","[3.769248315783388, 1.7189116147773915]","[7.286446667829351, 2.9697532991145548]",[13.650066959640537],[4.760606226509424],[8.50068983307437]
655,long_path,lp2_n85,10s,penalty,12,gaus_top,"[13.745025438549662, 6.35474787290775]","[4.194790022522523, 1.7792244114443514]","[7.760505570987655, 3.0266750383177916]",8.56677367735328,"[12.757060667333999, 10.050160750530681]","[5.134673098098097, 2.8722525793417613]","[8.292603137254902, 5.436362144956344]",[14.570286384384385],[5.989588884050717],[9.893815425804888]
656,long_path,lp2_n85,10s,ignore,1,average,"[14.825962341341343, 9.655506313684162]","[8.692455355855854, 5.068033499090386]","[11.019312987654322, 4.593113097095114]",11.512576894950506,"[17.52106123957291, 11.71880903229247]","[10.14429093093093, 8.398594774746185]","[13.24438767489712, 8.895532228225715]",[20.04968671104438],[15.153919885719054],[15.038910711934156]
657,long_path,lp2_n85,10s,ignore,1,gaus_80,"[14.825962341341343, 9.655506313684162]","[8.692455355855854, 5.068033499090386]","[11.019312987654322, 4.593113097095114]",11.512576894950506,"[17.52106123957291, 11.71880903229247]","[10.14429093093093, 8.398594774746185]","[13.24438767489712, 8.895532228225715]",[20.04968671104438],[15.153919885719054],[15.038910711934156]
658,long_path,lp2_n85,10s,ignore,1,gaus_normal,"[14.825962341341343, 9.655506313684162]","[8.692455355855854, 5.068033499090386]","[11.019312987654322, 4.593113097095114]",11.512576894950506,"[17.52106123957291, 11.71880903229247]","[10.14429093093093, 8.398594774746185]","[13.24438767489712, 8.895532228225715]",[20.04968671104438],[15.153919885719054],[15.038910711934156]
659,long_path,lp2_n85,10s,ignore,1,gaus_top,"[14.825962341341343, 9.655506313684162]","[8.692455355855854, 5.068033499090386]","[11.019312987654322, 4.593113097095114]",11.512576894950506,"[17.52106123957291, 11.71880903229247]","[10.14429093093093, 8.398594774746185]","[13.24438767489712, 8.895532228225715]",[20.04968671104438],[15.153919885719054],[15.038910711934156]
660,long_path,lp2_n85,10s,ignore,3,average,"[14.701369749416083, 9.778155218735884]","[9.423548189189193, 4.198240272153736]","[10.70936188888889, 4.217744141409556]",11.611426609164722,"[14.984298945612279, 11.226799623568612]","[7.225111326326328, 4.621900697319813]","[10.944308004115227, 6.547274719022191]",[17.803621186853526],[12.275991613279945],[13.287349563786009]
661,long_path,lp2_n85,10s,ignore,3,gaus_80,"[14.387427574147175, 10.01757666746385]","[9.220680656146031, 3.724565513346493]","[11.163004730619116, 4.623110940733997]",11.590370986970774,"[14.713910825308878, 11.329241264794614]","[6.318229479457895, 4.144617278544656]","[11.236124201611979, 7.318912585173339]",[17.542305244093505],[11.395231645931066],[13.766398129760537]
662,long_path,lp2_n85,10s,ignore,3,gaus_normal,"[14.430622350487116, 9.986048077733955]","[9.175340049908659, 3.7664460107161086]","[10.93925991481379, 4.4187944128881504]",11.515074105069855,"[14.416206410691862, 11.631130315866178]","[6.10372398420249, 4.037268501277877]","[11.128190933720221, 7.061336624255521]",[17.45982699938593],[11.436725531525862],[13.554967800995751]
663,long_path,lp2_n85,10s,ignore,3,gaus_top,"[15.010625355244136, 11.110499209133316]","[8.852451355855857, 3.5660492257030207]","[11.759706000000001, 5.449644360424429]",11.874260903699998,"[17.033630427093765, 12.805882588232297]","[7.444358430930929, 5.191538981022939]","[13.598013950617284, 6.929522065840489]",[19.18206149605161],[13.354489842008675],[15.77765767489712]
664,long_path,lp2_n85,10s,ignore,6,average,"[14.756708891613837, 9.624038847555404]","[8.379129855855851, 4.066286133403371]","[10.549612796296294, 3.524246984209754]",11.228483847921993,"[14.701589964130797, 10.37579542563641]","[6.120117263513514, 4.012353840952534]","[10.245560041152263, 5.066500842150925]",[17.62689109292626],[10.53466043960627],[12.456561006172839]
665,long_path,lp2_n85,10s,ignore,6,gaus_80,"[14.503688311714237, 10.378287492686834]","[8.31779204348976, 3.7788889841041993]","[11.194151051150923, 3.756348519154702]",11.338543802118307,"[14.87374586548702, 11.502022964354657]","[5.386014268185133, 3.9262883351572917]","[10.603660396744987, 6.671783977704811]",[17.441437092679923],[9.723171934872422],[13.060805890813203]
666,long_path,lp2_n85,10s,ignore,6,gaus_normal,"[14.423479592245021, 10.053767150839853]","[8.197090108950404, 4.150789483749099]","[10.853295361957652, 3.6057438788125435]",11.157955021051025,"[14.300665209654385, 10.993183019688809]","[5.478260601487558, 4.091382016572494]","[10.179710944259732, 5.979830819652854]",[17.39081008325865],[9.88186273451751],[12.723622166758265]
667,long_path,lp2_n85,10s,ignore,6,gaus_top,"[14.226941244133023, 11.324733862569314]","[7.690258189189191, 3.6273589026932473]","[10.256369098765433, 3.717529778923917]",10.724522844029215,"[15.460837656545433, 13.347381286057642]","[8.216388957290626, 8.816862044797269]","[9.169043744855967, 9.169199489952689]",[18.608511159381607],[11.481163302969636],[12.108668469135804]
668,long_path,lp2_n85,10s,ignore,12,average,"[13.970926067539763, 9.937955343413279]","[7.3789696753003, 3.321715866783801]","[9.986293546296299, 3.1744907575129635]",10.44539642971212,"[14.467645195612281, 8.635343358808884]","[6.334954512846179, 3.9283500782558494]","[9.104161965020575, 4.133681910047376]",[16.309461010927595],[8.98858798127294],[11.674536661522634]
669,long_path,lp2_n85,10s,ignore,12,gaus_80,"[13.626374316388558, 11.176493235229463]","[7.150722727342221, 2.956217772163179]","[10.577105936200411, 3.721928908062283]",10.451400993310397,"[14.686464580645918, 10.115096010052513]","[5.379214325363525, 4.235837244411184]","[9.16080303096128, 5.579541073288929]",[16.351904105792773],[7.848296342738026],[12.171365553830517]
670,long_path,lp2_n85,10s,ignore,12,gaus_normal,"[13.526514734620928, 10.842378492169225]","[7.210223682839548, 3.0824668387808973]","[10.297873537296987, 3.3731752124549357]",10.34487065158582,"[14.243817255092043, 9.466650675388163]","[5.3918137502736805, 4.08541114693909]","[9.03478171200532, 4.696467154507114]",[16.18086757417199],[8.053478926448445],[11.886587499840712]
671,long_path,lp2_n85,10s,ignore,12,gaus_top,"[16.32170368857747, 11.056722874638806]","[6.043632689189188, 4.055204825039597]","[10.491918765432096, 4.768376688925455]",10.952418381066252,"[16.764508767656547, 12.833122861569747]","[5.71897614114114, 6.313810247014662]","[8.949844835390946, 6.419251796221663]",[19.117745453008567],[7.9642030699032365],[11.572989131687244]
672,long_path,lp2_n100,3s,penalty,1,average,"[16.710496808383382, 8.028145480899454]","[8.322518825387888, 5.360610620472319]","[9.233287680555556, 5.954254961655109]",11.422101104775608,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[7.901816744639375, 7.929276733070302]",[19.661601527845228],[11.425492395397221],[10.073315226626416]
673,long_path,lp2_n100,3s,penalty,1,gaus_80,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",[18.065715433871826],[10.474805429940195],[7.554758246396686]
674,long_path,lp2_n100,3s,penalty,1,gaus_normal,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",[18.065715433871826],[10.474805429940195],[7.554758246396686]
675,long_path,lp2_n100,3s,penalty,1,gaus_top,"[15.245461474332664, 7.674051072436969]","[7.835201011974476, 4.732102609524368]","[6.979294649074075, 4.413395131199432]",10.019985711793739,"[16.49965299595892, 11.883403463006058]","[8.80686690990991, 7.296525162827781]","[6.379785071806501, 4.573514085518356]",[18.065715433871826],[10.474805429940195],[7.554758246396686]
676,long_path,lp2_n100,3s,penalty,3,average,"[17.14504150005005, 7.321215753979807]","[7.915862325387883, 5.774839674202123]","[9.422011357407404, 5.755764073691116]",11.494305060948447,"[15.140839230526824, 11.065663824959014]","[7.687181856356355, 5.535961708753972]","[7.8501361253561255, 6.358171613746003]",[19.73452739414397],[10.568691449730498],[10.098448761315277]
677,long_path,lp2_n100,3s,penalty,3,gaus_80,"[15.422128663607323, 8.556360493511983]","[6.8548422301070335, 4.71805191355977]","[7.208982464976623, 3.8515003600761473]",9.82865111956366,"[15.143238679971445, 10.96929372497536]","[7.307766671419278, 5.464935544945324]","[6.931624455893068, 4.113539479229831]",[18.275300477019876],[9.335981437044003],[7.683637060538625]
678,long_path,lp2_n100,3s,penalty,3,gaus_normal,"[15.436557100448391, 8.506594451056428]","[6.832309949249897, 4.723467472862041]","[7.205353251736499, 3.817457318074561]",9.82474010047826,"[14.997013313591687, 11.021199984926012]","[7.310293973451424, 5.37324688968161]","[6.881457439611097, 3.9564947136348483]",[18.204570870606705],[9.285890756085461],[7.652112468988577]
679,long_path,lp2_n100,3s,penalty,3,gaus_top,"[14.900903410710713, 8.725528840325225]","[7.111408630092592, 4.675507840252827]","[7.3702025716049375, 4.249949200192672]",9.794171537469415,"[15.37062129833537, 10.405920675376723]","[8.259389773023022, 5.89625437556652]","[7.346855880574453, 7.583079685918491]",[18.256716211907857],[10.2273666839519],[8.147471701341995]
680,long_path,lp2_n100,3s,penalty,6,average,"[16.82423804219219, 7.487058823968192]","[8.000471321221221, 5.709967719176823]","[12.909125823456792, 6.161948973951025]",12.577945062290068,"[15.250048181051424, 9.83455134227047]","[6.7972041063563555, 5.098788411791787]","[8.645652799145298, 6.555420716515206]",[19.702172246356866],[9.953570165168307],[13.598485350538231]
681,long_path,lp2_n100,3s,penalty,6,gaus_80,"[15.024453669605146, 8.09400907397728]","[6.310916280104979, 4.067972158462173]","[8.061532027538252, 4.438206671721824]",9.798967325749459,"[14.724657570293893, 10.300923195640308]","[6.5793680992039185, 4.922365334505571]","[6.962989281028804, 3.856489347197855]",[17.864062969713313],[8.36027910891541],[8.743399849538445]
682,long_path,lp2_n100,3s,penalty,6,gaus_normal,"[14.973508172070195, 8.072591300310922]","[6.3323818975599035, 4.204219926670512]","[7.889582067511901, 4.238382183449734]",9.731824045714,"[14.752164308401689, 10.172230476407238]","[6.534783270936529, 4.926048263168645]","[6.9872895436231826, 3.751816157721088]",[17.755247823212965],[8.33415297781596],[8.507524484986712]
683,long_path,lp2_n100,3s,penalty,6,gaus_top,"[14.894236910710712, 7.751108659976366]","[7.013744405092592, 4.27381918557013]","[8.256489055864199, 5.589656715607721]",10.054823457222502,"[14.941002409446481, 11.189358584638384]","[8.224255516266266, 7.352635914011701]","[7.551784088598403, 5.677931251303943]",[18.35135372723841],[10.226901210160587],[9.473420394494019]
684,long_path,lp2_n100,3s,penalty,12,average,"[16.994107252145895, 8.019821281249667]","[8.176841911846223, 5.070018593867128]","[19.057558528549382, 6.885886179659221]",14.742835897513833,"[15.846946838458827, 9.67250089085552]","[6.768355144582079, 4.739464070495636]","[13.058244285968659, 7.684082958373966]",[20.608261380907972],[10.008626732628526],[20.383886627202326]
685,long_path,lp2_n100,3s,penalty,12,gaus_80,"[15.445464864107413, 8.884870802601695]","[5.872124339010496, 3.132690016793201]","[8.954455074454547, 5.473740282030154]",10.090681425857484,"[15.34660943650889, 8.914945920949123]","[5.72707407951921, 4.22041274526733]","[8.517182622309072, 6.355851128781679]",[18.567930333513235],[8.032706984404935],[9.986257539521867]
686,long_path,lp2_n100,3s,penalty,12,gaus_normal,"[15.30881159876757, 8.670530015505541]","[5.8727076083378735, 3.3109877952818456]","[8.73229230609214, 4.939353768446879]",9.971270504399193,"[15.018218432574688, 9.008414340495516]","[5.96786592605011, 4.254167531829894]","[8.533064384995413, 5.4335180259555855]",[18.211963441034687],[8.024317394142455],[9.731470775150799]
687,long_path,lp2_n100,3s,penalty,12,gaus_top,"[15.678846924599602, 8.953605954944996]","[5.65148817205956, 2.9887814504965924]","[9.22483521697531, 6.61499816477558]",10.18505677121149,"[15.873007433359286, 10.568600132776517]","[7.210180101351351, 6.158015669619639]","[9.211873304284676, 8.644402676612524]",[19.55524986243163],[9.834875931123364],[10.525529687363155]
688,long_path,lp2_n100,3s,ignore,1,average,"[16.71744258068068, 10.251497727250646]","[10.568159880155154, 5.606947201593588]","[13.144231056790124, 6.050785818463525]",13.476611172541986,"[19.37403732846054, 13.901977436759584]","[10.28395342105263, 10.677391324017732]","[13.891650871056243, 10.429805767219635]",[21.603610211042824],[14.310143779939589],[15.92731400018352]
689,long_path,lp2_n100,3s,ignore,1,gaus_80,"[16.518558664014016, 10.334287421642985]","[10.368331542655154, 5.472798313006861]","[13.144231056790124, 6.050785818463525]",13.343707087819766,"[18.974839392469395, 13.730826058081218]","[10.28395342105263, 10.677391324017732]","[13.891650871056243, 10.429805767219635]",[21.470377739324483],[14.05453005279902],[15.92731400018352]
690,long_path,lp2_n100,3s,ignore,1,gaus_normal,"[16.518558664014016, 10.334287421642985]","[10.368331542655154, 5.472798313006861]","[13.144231056790124, 6.050785818463525]",13.343707087819766,"[18.974839392469395, 13.730826058081218]","[10.28395342105263, 10.677391324017732]","[13.891650871056243, 10.429805767219635]",[21.470377739324483],[14.05453005279902],[15.92731400018352]
691,long_path,lp2_n100,3s,ignore,1,gaus_top,"[16.518558664014016, 10.334287421642985]","[10.368331542655154, 5.472798313006861]","[13.144231056790124, 6.050785818463525]",13.343707087819766,"[18.974839392469395, 13.730826058081218]","[10.28395342105263, 10.677391324017732]","[13.891650871056243, 10.429805767219635]",[21.470377739324483],[14.05453005279902],[15.92731400018352]
692,long_path,lp2_n100,3s,ignore,3,average,"[16.9982263517017, 10.06416075004477]","[10.003810125387886, 5.226651637951288]","[12.30378293271605, 5.3383745514964]",13.101939803268545,"[17.848816824583203, 11.177136891427118]","[7.558527643432904, 8.64334402916851]","[12.203078545953362, 7.291441705317992]",[19.988924735165348],[11.731409596101429],[14.439122457277387]
693,long_path,lp2_n100,3s,ignore,3,gaus_80,"[17.625465185538587, 11.148837965833284]","[9.807785873362494, 4.8247609390676836]","[12.636874719632655, 5.938906808265209]",13.356708592844578,"[18.941362152633005, 12.34970337130716]","[7.998260892587972, 9.304093639932999]","[12.065881029915367, 9.125818239863273]",[21.02791697662716],[11.689946555936814],[14.95385812400412]
694,long_path,lp2_n100,3s,ignore,3,gaus_normal,"[17.408406289425905, 10.878760223351222]","[9.801236351233433, 4.8304946654747996]","[12.588479656959404, 5.735908608679108]",13.266040765872916,"[18.687233324159873, 11.884703083596989]","[7.854175888444679, 9.175757527640108]","[12.105733994718754, 8.387575560952111]",[20.728141668364767],[11.530543240081608],[14.755631130437965]
695,long_path,lp2_n100,3s,ignore,3,gaus_top,"[18.727855115240242, 11.252679642194423]","[10.94113170344094, 5.413856267932131]","[12.559591352160497, 5.989818774611416]",14.076192723613893,"[20.013513663663666, 12.895800173015495]","[10.170959038248775, 10.605755809893937]","[12.44431622770919, 10.332826339887657]",[22.738627003217417],[13.51805173989867],[15.698201396864146]
696,long_path,lp2_n100,3s,ignore,6,average,"[16.709443447997998, 10.248986454857956]","[9.250245631637886, 4.719450806126049]","[11.826850411882718, 5.405710097951728]",12.595513163839534,"[17.211668002744123, 11.752503080169811]","[5.9405606124545605, 6.9905463927850615]","[12.441069852537725, 6.731734756514996]",[19.40933552796787],[10.43138547949535],[14.21857450139419]
